user_id,plan_type,trial_start_date,trial_end_date,subscription_status,monthly_revenue
28772,Basic,07-09-2025,21-09-2025,Trial,0
28773,Basic,17-07-2025,31-07-2025,Trial,0
28774,Basic,19-10-2025,02-11-2025,Trial,0
28775,Basic,18-11-2024,02-12-2024,Trial,0
28776,Basic,12-09-2024,26-09-2024,Trial,0
28777,Basic,22-04-2024,06-05-2024,Trial,0
28778,Basic,24-11-2024,08-12-2024,Trial,0
28779,Basic,13-07-2024,27-07-2024,Trial,0
28780,Basic,27-03-2025,10-04-2025,Trial,0
28781,Basic,14-06-2024,28-06-2024,Churned,0
28782,Basic,17-05-2024,31-05-2024,Trial,0
28783,Basic,18-05-2024,01-06-2024,Churned,0
28784,Basic,16-03-2024,30-03-2024,Churned,0
28785,Basic,22-01-2025,05-02-2025,Trial,0
28786,Basic,20-11-2025,04-12-2025,Churned,0
28787,Basic,16-06-2024,30-06-2024,Trial,0
28788,Basic,24-05-2024,07-06-2024,Churned,0
28789,Basic,25-07-2024,08-08-2024,Trial,0
28790,Basic,15-12-2024,29-12-2024,Trial,0
28791,Basic,05-01-2025,19-01-2025,Trial,0
28792,Basic,31-12-2024,14-01-2025,Trial,0
28793,Basic,08-01-2025,22-01-2025,Trial,0
28794,Basic,17-01-2025,31-01-2025,Trial,0
28795,Basic,15-07-2024,29-07-2024,Churned,0
28796,Basic,22-06-2024,06-07-2024,Trial,0
28797,Basic,06-11-2025,20-11-2025,Trial,0
28798,Basic,14-07-2024,28-07-2024,Trial,0
28799,Basic,06-07-2025,20-07-2025,Churned,0
28800,Basic,05-06-2024,19-06-2024,Churned,0
28801,Basic,08-06-2024,22-06-2024,Trial,0
28802,Basic,19-03-2025,02-04-2025,Trial,0
28803,Basic,17-06-2024,01-07-2024,Churned,0
28804,Basic,15-02-2025,01-03-2025,Trial,0
28805,Basic,10-05-2024,24-05-2024,Trial,0
28806,Basic,12-07-2025,26-07-2025,Trial,0
28807,Basic,04-07-2024,18-07-2024,Trial,0
28808,Basic,24-03-2025,07-04-2025,Trial,0
28809,Basic,11-01-2025,25-01-2025,Trial,0
28810,Basic,23-02-2024,08-03-2024,Trial,0
28811,Basic,22-05-2025,05-06-2025,Churned,0
28812,Basic,19-08-2025,02-09-2025,Churned,0
28813,Basic,28-04-2025,12-05-2025,Trial,0
28814,Basic,30-05-2025,13-06-2025,Trial,0
28815,Basic,15-03-2024,29-03-2024,Trial,0
28816,Basic,20-06-2024,04-07-2024,Churned,0
28817,Basic,05-01-2024,19-01-2024,Trial,0
28818,Basic,10-08-2025,24-08-2025,Churned,0
28819,Basic,25-03-2024,08-04-2024,Trial,0
28820,Basic,21-11-2024,05-12-2024,Churned,0
28821,Basic,03-05-2025,17-05-2025,Trial,0
28822,Basic,03-07-2025,17-07-2025,Trial,0
28823,Basic,23-11-2025,07-12-2025,Trial,0
28824,Basic,09-07-2024,23-07-2024,Trial,0
28825,Basic,19-07-2025,02-08-2025,Trial,0
28826,Basic,15-06-2024,29-06-2024,Trial,0
28827,Basic,16-04-2024,30-04-2024,Trial,0
28828,Basic,12-05-2025,26-05-2025,Churned,0
28829,Basic,01-07-2024,15-07-2024,Churned,0
28830,Basic,07-07-2025,21-07-2025,Trial,0
28831,Basic,01-04-2024,15-04-2024,Trial,0
28832,Basic,18-05-2025,01-06-2025,Churned,0
28833,Basic,09-04-2025,23-04-2025,Churned,0
28834,Basic,19-08-2025,02-09-2025,Trial,0
28835,Basic,08-11-2025,22-11-2025,Churned,0
28836,Basic,25-04-2025,09-05-2025,Churned,0
28837,Basic,30-03-2025,13-04-2025,Trial,0
28838,Basic,09-05-2024,23-05-2024,Trial,0
28839,Basic,24-02-2025,10-03-2025,Trial,0
28840,Basic,25-04-2024,09-05-2024,Trial,0
28841,Basic,11-07-2024,25-07-2024,Churned,0
28842,Basic,24-12-2024,07-01-2025,Trial,0
28843,Basic,27-06-2025,11-07-2025,Trial,0
28844,Basic,13-08-2024,27-08-2024,Trial,0
28845,Basic,26-01-2024,09-02-2024,Trial,0
28846,Basic,07-02-2025,21-02-2025,Churned,0
28847,Basic,15-08-2024,29-08-2024,Trial,0
28848,Basic,18-02-2025,04-03-2025,Trial,0
28849,Basic,02-08-2024,16-08-2024,Trial,0
28850,Basic,03-03-2024,17-03-2024,Trial,0
28851,Basic,10-05-2024,24-05-2024,Trial,0
28852,Basic,13-12-2024,27-12-2024,Trial,0
28853,Basic,22-11-2024,06-12-2024,Trial,0
28854,Basic,16-12-2024,30-12-2024,Trial,0
28855,Basic,09-05-2025,23-05-2025,Trial,0
28856,Basic,13-04-2025,27-04-2025,Trial,0
28857,Basic,11-01-2024,25-01-2024,Churned,0
28858,Basic,19-11-2024,03-12-2024,Trial,0
28859,Basic,23-01-2024,06-02-2024,Churned,0
28860,Basic,03-01-2025,17-01-2025,Churned,0
28861,Basic,21-08-2025,04-09-2025,Trial,0
28862,Basic,23-11-2024,07-12-2024,Trial,0
28863,Basic,16-08-2024,30-08-2024,Trial,0
28864,Basic,24-06-2024,08-07-2024,Trial,0
28865,Basic,16-05-2025,30-05-2025,Trial,0
28866,Basic,01-03-2024,15-03-2024,Trial,0
28867,Basic,14-08-2024,28-08-2024,Churned,0
28868,Basic,06-02-2025,20-02-2025,Trial,0
28869,Basic,25-02-2024,10-03-2024,Churned,0
28870,Basic,13-09-2025,27-09-2025,Trial,0
28871,Basic,01-06-2024,15-06-2024,Trial,0
28872,Basic,27-09-2024,11-10-2024,Trial,0
28873,Basic,11-04-2025,25-04-2025,Churned,0
28874,Basic,17-10-2025,31-10-2025,Trial,0
28875,Basic,15-12-2024,29-12-2024,Trial,0
28876,Basic,04-02-2024,18-02-2024,Trial,0
28877,Basic,08-07-2024,22-07-2024,Trial,0
28878,Basic,14-02-2024,28-02-2024,Trial,0
28879,Basic,26-07-2025,09-08-2025,Trial,0
28880,Basic,28-06-2024,12-07-2024,Trial,0
28881,Basic,21-01-2024,04-02-2024,Trial,0
28882,Basic,31-01-2025,14-02-2025,Trial,0
28883,Basic,25-04-2025,09-05-2025,Trial,0
28884,Basic,02-05-2025,16-05-2025,Trial,0
28885,Basic,01-09-2025,15-09-2025,Trial,0
28886,Basic,23-08-2024,06-09-2024,Trial,0
28887,Basic,14-03-2024,28-03-2024,Churned,0
28888,Basic,01-09-2024,15-09-2024,Trial,0
28889,Basic,23-08-2025,06-09-2025,Trial,0
28890,Basic,21-12-2024,04-01-2025,Trial,0
28891,Basic,29-05-2024,12-06-2024,Trial,0
28892,Basic,28-06-2025,12-07-2025,Trial,0
28893,Basic,29-05-2024,12-06-2024,Churned,0
28894,Basic,14-05-2024,28-05-2024,Trial,0
28895,Basic,02-01-2025,16-01-2025,Trial,0
28896,Basic,20-04-2025,04-05-2025,Trial,0
28897,Basic,18-05-2024,01-06-2024,Trial,0
28898,Basic,25-09-2024,09-10-2024,Churned,0
28899,Basic,17-06-2025,01-07-2025,Trial,0
28900,Basic,04-07-2024,18-07-2024,Trial,0
28901,Basic,20-11-2025,04-12-2025,Churned,0
28902,Basic,11-09-2024,25-09-2024,Churned,0
28903,Basic,19-01-2025,02-02-2025,Churned,0
28904,Basic,22-04-2024,06-05-2024,Trial,0
28905,Basic,13-07-2025,27-07-2025,Trial,0
28906,Basic,08-03-2024,22-03-2024,Churned,0
28907,Basic,13-08-2025,27-08-2025,Churned,0
28908,Basic,27-10-2024,10-11-2024,Trial,0
28909,Basic,18-11-2025,02-12-2025,Churned,0
28910,Basic,24-08-2025,07-09-2025,Trial,0
28911,Basic,20-09-2025,04-10-2025,Trial,0
28912,Basic,30-07-2024,13-08-2024,Trial,0
28913,Basic,09-12-2024,23-12-2024,Churned,0
28914,Basic,06-11-2025,20-11-2025,Trial,0
28915,Basic,02-12-2024,16-12-2024,Trial,0
28916,Basic,16-11-2024,30-11-2024,Trial,0
28917,Pro,14-10-2025,28-10-2025,Active,49
28918,Basic,04-09-2024,18-09-2024,Trial,0
28919,Basic,20-08-2025,03-09-2025,Trial,0
28920,Basic,23-08-2025,06-09-2025,Trial,0
28921,Basic,15-06-2024,29-06-2024,Trial,0
28922,Basic,26-09-2024,10-10-2024,Trial,0
28923,Basic,10-02-2025,24-02-2025,Trial,0
28924,Basic,16-03-2025,30-03-2025,Trial,0
28925,Basic,11-04-2024,25-04-2024,Churned,0
28926,Basic,25-02-2024,10-03-2024,Trial,0
28927,Basic,24-10-2025,07-11-2025,Churned,0
28928,Basic,09-08-2025,23-08-2025,Trial,0
28929,Basic,12-06-2025,26-06-2025,Trial,0
28930,Basic,09-07-2025,23-07-2025,Trial,0
28931,Basic,25-07-2024,08-08-2024,Trial,0
28932,Basic,22-05-2025,05-06-2025,Trial,0
28933,Basic,11-09-2025,25-09-2025,Trial,0
28934,Basic,03-01-2025,17-01-2025,Trial,0
28935,Basic,20-07-2025,03-08-2025,Trial,0
28936,Basic,06-03-2024,20-03-2024,Churned,0
28937,Basic,09-08-2025,23-08-2025,Trial,0
28938,Basic,06-07-2024,20-07-2024,Trial,0
28939,Basic,14-11-2025,28-11-2025,Trial,0
28940,Basic,02-01-2025,16-01-2025,Trial,0
28941,Basic,05-02-2025,19-02-2025,Trial,0
28942,Basic,07-11-2025,21-11-2025,Trial,0
28943,Basic,21-04-2025,05-05-2025,Trial,0
28944,Basic,01-09-2024,15-09-2024,Trial,0
28945,Basic,11-04-2024,25-04-2024,Churned,0
28946,Basic,03-11-2024,17-11-2024,Trial,0
28947,Basic,11-02-2024,25-02-2024,Trial,0
28948,Basic,15-04-2024,29-04-2024,Churned,0
28949,Basic,10-07-2025,24-07-2025,Trial,0
28950,Basic,10-08-2025,24-08-2025,Trial,0
28951,Basic,11-05-2025,25-05-2025,Trial,0
28952,Basic,25-10-2025,08-11-2025,Trial,0
28953,Basic,30-09-2024,14-10-2024,Trial,0
28954,Basic,11-04-2025,25-04-2025,Trial,0
28955,Basic,12-06-2025,26-06-2025,Trial,0
28956,Basic,23-09-2024,07-10-2024,Trial,0
28957,Pro,03-08-2025,17-08-2025,Active,49
28958,Basic,09-07-2025,23-07-2025,Trial,0
28959,Basic,30-05-2025,13-06-2025,Trial,0
28960,Basic,04-06-2025,18-06-2025,Trial,0
28961,Basic,18-04-2024,02-05-2024,Trial,0
28962,Basic,06-04-2024,20-04-2024,Churned,0
28963,Basic,26-10-2024,09-11-2024,Trial,0
28964,Basic,11-01-2024,25-01-2024,Churned,0
28965,Basic,18-02-2024,03-03-2024,Churned,0
28966,Basic,06-01-2024,20-01-2024,Trial,0
28967,Basic,20-09-2025,04-10-2025,Trial,0
28968,Basic,30-09-2024,14-10-2024,Churned,0
28969,Basic,06-01-2025,20-01-2025,Trial,0
28970,Basic,29-04-2025,13-05-2025,Trial,0
28971,Basic,01-08-2025,15-08-2025,Trial,0
28972,Basic,23-03-2024,06-04-2024,Trial,0
28973,Basic,11-05-2025,25-05-2025,Trial,0
28974,Basic,30-01-2024,13-02-2024,Trial,0
28975,Basic,29-03-2024,12-04-2024,Churned,0
28976,Basic,11-06-2025,25-06-2025,Trial,0
28977,Basic,13-05-2024,27-05-2024,Trial,0
28978,Basic,12-10-2025,26-10-2025,Churned,0
28979,Basic,06-03-2024,20-03-2024,Trial,0
28980,Basic,11-02-2025,25-02-2025,Trial,0
28981,Basic,12-11-2024,26-11-2024,Trial,0
28982,Basic,30-01-2025,13-02-2025,Trial,0
28983,Basic,13-03-2025,27-03-2025,Trial,0
28984,Basic,05-08-2024,19-08-2024,Trial,0
28985,Basic,08-05-2024,22-05-2024,Trial,0
28986,Enterprise,12-05-2025,26-05-2025,Active,199
28987,Basic,22-02-2024,07-03-2024,Trial,0
28988,Basic,04-01-2024,18-01-2024,Trial,0
28989,Basic,08-04-2024,22-04-2024,Trial,0
28990,Basic,08-10-2025,22-10-2025,Trial,0
28991,Basic,17-05-2024,31-05-2024,Churned,0
28992,Basic,08-08-2025,22-08-2025,Trial,0
28993,Basic,11-09-2025,25-09-2025,Churned,0
28994,Basic,16-08-2025,30-08-2025,Trial,0
28995,Basic,01-04-2025,15-04-2025,Churned,0
28996,Basic,04-07-2024,18-07-2024,Trial,0
28997,Basic,26-01-2025,09-02-2025,Trial,0
28998,Basic,04-03-2024,18-03-2024,Trial,0
28999,Basic,22-03-2024,05-04-2024,Trial,0
29000,Basic,03-03-2024,17-03-2024,Trial,0
29001,Basic,15-12-2024,29-12-2024,Churned,0
29002,Basic,03-04-2025,17-04-2025,Churned,0
29003,Basic,30-07-2024,13-08-2024,Trial,0
29004,Basic,20-02-2025,06-03-2025,Churned,0
29005,Basic,17-01-2024,31-01-2024,Trial,0
29006,Basic,21-08-2025,04-09-2025,Trial,0
29007,Basic,12-09-2025,26-09-2025,Trial,0
29008,Basic,18-10-2025,01-11-2025,Trial,0
29009,Basic,17-08-2025,31-08-2025,Trial,0
29010,Basic,27-12-2024,10-01-2025,Trial,0
29011,Basic,15-04-2025,29-04-2025,Churned,0
29012,Basic,25-02-2024,10-03-2024,Trial,0
29013,Basic,18-08-2024,01-09-2024,Churned,0
29014,Basic,03-01-2025,17-01-2025,Trial,0
29015,Basic,18-09-2024,02-10-2024,Trial,0
29016,Basic,28-10-2024,11-11-2024,Trial,0
29017,Basic,21-10-2024,04-11-2024,Trial,0
29018,Basic,21-11-2025,05-12-2025,Churned,0
29019,Basic,14-07-2024,28-07-2024,Trial,0
29020,Basic,21-09-2025,05-10-2025,Churned,0
29021,Basic,15-01-2025,29-01-2025,Trial,0
29022,Basic,31-12-2024,14-01-2025,Churned,0
29023,Basic,14-02-2024,28-02-2024,Trial,0
29024,Basic,26-03-2025,09-04-2025,Churned,0
29025,Basic,28-03-2025,11-04-2025,Trial,0
29026,Basic,01-06-2024,15-06-2024,Churned,0
29027,Basic,30-06-2024,14-07-2024,Trial,0
29028,Basic,21-09-2025,05-10-2025,Churned,0
29029,Basic,20-02-2024,05-03-2024,Trial,0
29030,Basic,21-07-2024,04-08-2024,Trial,0
29031,Basic,17-01-2025,31-01-2025,Churned,0
29032,Basic,11-09-2025,25-09-2025,Churned,0
29033,Basic,19-08-2024,02-09-2024,Trial,0
29034,Basic,22-11-2025,06-12-2025,Trial,0
29035,Basic,20-01-2025,03-02-2025,Trial,0
29036,Basic,22-01-2025,05-02-2025,Churned,0
29037,Basic,16-11-2025,30-11-2025,Trial,0
29038,Basic,21-05-2025,04-06-2025,Trial,0
29039,Basic,18-03-2025,01-04-2025,Trial,0
29040,Basic,15-06-2025,29-06-2025,Trial,0
29041,Basic,28-06-2024,12-07-2024,Trial,0
29042,Basic,31-12-2024,14-01-2025,Trial,0
29043,Basic,23-12-2024,06-01-2025,Trial,0
29044,Basic,06-07-2024,20-07-2024,Churned,0
29045,Basic,12-06-2024,26-06-2024,Trial,0
29046,Basic,12-04-2025,26-04-2025,Trial,0
29047,Basic,08-02-2024,22-02-2024,Trial,0
29048,Basic,23-07-2024,06-08-2024,Churned,0
29049,Basic,21-05-2024,04-06-2024,Trial,0
29050,Basic,01-09-2024,15-09-2024,Trial,0
29051,Basic,05-10-2024,19-10-2024,Churned,0
29052,Basic,21-06-2024,05-07-2024,Trial,0
29053,Basic,09-07-2024,23-07-2024,Trial,0
29054,Basic,20-05-2024,03-06-2024,Churned,0
29055,Basic,16-04-2025,30-04-2025,Trial,0
29056,Basic,09-06-2024,23-06-2024,Trial,0
29057,Basic,30-09-2024,14-10-2024,Trial,0
29058,Basic,13-05-2025,27-05-2025,Trial,0
29059,Basic,31-03-2024,14-04-2024,Trial,0
29060,Basic,02-05-2024,16-05-2024,Trial,0
29061,Basic,05-07-2024,19-07-2024,Trial,0
29062,Basic,13-10-2024,27-10-2024,Trial,0
29063,Basic,25-09-2024,09-10-2024,Trial,0
29064,Basic,20-04-2025,04-05-2025,Trial,0
29065,Basic,20-12-2024,03-01-2025,Trial,0
29066,Basic,23-04-2024,07-05-2024,Trial,0
29067,Basic,20-03-2024,03-04-2024,Trial,0
29068,Basic,14-12-2024,28-12-2024,Trial,0
29069,Basic,18-02-2025,04-03-2025,Trial,0
29070,Basic,28-08-2024,11-09-2024,Trial,0
29071,Basic,13-09-2025,27-09-2025,Churned,0
29072,Basic,09-06-2025,23-06-2025,Trial,0
29073,Basic,13-07-2024,27-07-2024,Churned,0
29074,Basic,20-01-2024,03-02-2024,Trial,0
29075,Basic,11-07-2025,25-07-2025,Churned,0
29076,Basic,06-08-2025,20-08-2025,Churned,0
29077,Basic,15-12-2024,29-12-2024,Trial,0
29078,Basic,24-01-2025,07-02-2025,Trial,0
29079,Basic,07-10-2025,21-10-2025,Trial,0
29080,Basic,06-06-2024,20-06-2024,Trial,0
29081,Basic,30-06-2025,14-07-2025,Trial,0
29082,Basic,08-06-2024,22-06-2024,Trial,0
29083,Basic,17-01-2024,31-01-2024,Churned,0
29084,Basic,20-05-2024,03-06-2024,Trial,0
29085,Basic,03-08-2024,17-08-2024,Trial,0
29086,Basic,07-09-2025,21-09-2025,Trial,0
29087,Basic,15-04-2024,29-04-2024,Trial,0
29088,Basic,07-07-2025,21-07-2025,Trial,0
29089,Basic,02-05-2024,16-05-2024,Trial,0
29090,Basic,08-07-2024,22-07-2024,Trial,0
29091,Basic,07-04-2025,21-04-2025,Trial,0
29092,Basic,02-11-2025,16-11-2025,Trial,0
29093,Basic,01-12-2024,15-12-2024,Trial,0
29094,Basic,21-09-2025,05-10-2025,Trial,0
29095,Basic,29-12-2024,12-01-2025,Trial,0
29096,Basic,21-03-2025,04-04-2025,Trial,0
29097,Basic,21-08-2024,04-09-2024,Trial,0
29098,Basic,22-04-2024,06-05-2024,Trial,0
29099,Basic,19-03-2024,02-04-2024,Trial,0
29100,Basic,19-11-2025,03-12-2025,Trial,0
29101,Basic,24-10-2024,07-11-2024,Trial,0
29102,Basic,12-12-2024,26-12-2024,Trial,0
29103,Basic,26-02-2024,11-03-2024,Trial,0
29104,Basic,02-03-2025,16-03-2025,Trial,0
29105,Basic,11-02-2025,25-02-2025,Trial,0
29106,Basic,05-08-2024,19-08-2024,Trial,0
29107,Basic,07-11-2025,21-11-2025,Trial,0
29108,Basic,16-05-2025,30-05-2025,Trial,0
29109,Basic,21-08-2025,04-09-2025,Trial,0
29110,Basic,16-01-2024,30-01-2024,Trial,0
29111,Basic,14-05-2025,28-05-2025,Trial,0
29112,Basic,02-09-2025,16-09-2025,Trial,0
29113,Basic,27-11-2025,11-12-2025,Trial,0
29114,Basic,28-12-2024,11-01-2025,Trial,0
29115,Basic,20-08-2025,03-09-2025,Trial,0
29116,Basic,27-03-2024,10-04-2024,Churned,0
29117,Basic,19-09-2025,03-10-2025,Churned,0
29118,Basic,03-11-2025,17-11-2025,Trial,0
29119,Basic,01-09-2024,15-09-2024,Churned,0
29120,Basic,16-08-2025,30-08-2025,Trial,0
29121,Basic,13-03-2025,27-03-2025,Trial,0
29122,Basic,12-04-2024,26-04-2024,Trial,0
29123,Basic,01-08-2024,15-08-2024,Trial,0
29124,Basic,01-08-2024,15-08-2024,Trial,0
29125,Basic,12-08-2025,26-08-2025,Churned,0
29126,Basic,31-10-2025,14-11-2025,Trial,0
29127,Basic,15-08-2025,29-08-2025,Trial,0
29128,Basic,21-10-2024,04-11-2024,Trial,0
29129,Pro,20-04-2025,04-05-2025,Active,49
29130,Basic,11-04-2024,25-04-2024,Trial,0
29131,Basic,05-01-2024,19-01-2024,Churned,0
29132,Basic,27-09-2024,11-10-2024,Trial,0
29133,Basic,29-09-2024,13-10-2024,Trial,0
29134,Basic,10-03-2024,24-03-2024,Churned,0
29135,Basic,27-01-2025,10-02-2025,Churned,0
29136,Basic,12-09-2025,26-09-2025,Trial,0
29137,Basic,18-01-2025,01-02-2025,Trial,0
29138,Basic,10-04-2024,24-04-2024,Trial,0
29139,Basic,26-12-2024,09-01-2025,Trial,0
29140,Basic,30-05-2024,13-06-2024,Trial,0
29141,Basic,17-12-2024,31-12-2024,Churned,0
29142,Basic,24-08-2025,07-09-2025,Trial,0
29143,Basic,15-03-2025,29-03-2025,Trial,0
29144,Basic,11-11-2025,25-11-2025,Trial,0
29145,Basic,27-03-2025,10-04-2025,Trial,0
29146,Basic,06-04-2024,20-04-2024,Trial,0
29147,Basic,11-12-2024,25-12-2024,Trial,0
29148,Basic,25-11-2024,09-12-2024,Churned,0
29149,Basic,04-05-2024,18-05-2024,Churned,0
29150,Basic,18-05-2025,01-06-2025,Trial,0
29151,Basic,01-09-2025,15-09-2025,Trial,0
29152,Basic,21-01-2024,04-02-2024,Trial,0
29153,Basic,06-11-2025,20-11-2025,Trial,0
29154,Basic,11-11-2024,25-11-2024,Trial,0
29155,Basic,18-04-2025,02-05-2025,Trial,0
29156,Basic,27-04-2024,11-05-2024,Trial,0
29157,Basic,01-08-2025,15-08-2025,Trial,0
29158,Basic,30-03-2025,13-04-2025,Trial,0
29159,Basic,14-09-2024,28-09-2024,Trial,0
29160,Basic,15-11-2025,29-11-2025,Trial,0
29161,Basic,09-06-2025,23-06-2025,Churned,0
29162,Basic,01-02-2025,15-02-2025,Trial,0
29163,Basic,17-01-2024,31-01-2024,Churned,0
29164,Basic,12-07-2024,26-07-2024,Trial,0
29165,Basic,01-01-2024,15-01-2024,Trial,0
29166,Basic,02-01-2024,16-01-2024,Trial,0
29167,Basic,04-09-2024,18-09-2024,Trial,0
29168,Basic,16-12-2024,30-12-2024,Trial,0
29169,Basic,01-12-2025,15-12-2025,Trial,0
29170,Basic,17-09-2024,01-10-2024,Trial,0
29171,Basic,04-08-2024,18-08-2024,Trial,0
29172,Basic,17-01-2024,31-01-2024,Trial,0
29173,Basic,13-05-2024,27-05-2024,Churned,0
29174,Basic,15-12-2024,29-12-2024,Trial,0
29175,Basic,08-10-2025,22-10-2025,Trial,0
29176,Basic,09-09-2025,23-09-2025,Trial,0
29177,Basic,30-01-2024,13-02-2024,Trial,0
29178,Basic,11-06-2024,25-06-2024,Trial,0
29179,Basic,11-02-2025,25-02-2025,Trial,0
29180,Basic,05-05-2025,19-05-2025,Trial,0
29181,Basic,13-05-2024,27-05-2024,Trial,0
29182,Basic,17-03-2024,31-03-2024,Churned,0
29183,Basic,09-07-2024,23-07-2024,Churned,0
29184,Pro,06-03-2025,20-03-2025,Churned,49
29185,Basic,04-10-2024,18-10-2024,Churned,0
29186,Basic,13-12-2024,27-12-2024,Churned,0
29187,Basic,24-06-2024,08-07-2024,Churned,0
29188,Basic,05-05-2024,19-05-2024,Trial,0
29189,Basic,18-03-2024,01-04-2024,Trial,0
29190,Basic,16-02-2024,01-03-2024,Trial,0
29191,Basic,06-11-2025,20-11-2025,Churned,0
29192,Basic,17-10-2025,31-10-2025,Churned,0
29193,Basic,18-02-2025,04-03-2025,Trial,0
29194,Basic,11-06-2024,25-06-2024,Churned,0
29195,Basic,09-03-2025,23-03-2025,Trial,0
29196,Basic,03-01-2025,17-01-2025,Churned,0
29197,Basic,08-01-2024,22-01-2024,Churned,0
29198,Basic,03-03-2024,17-03-2024,Trial,0
29199,Basic,06-07-2025,20-07-2025,Trial,0
29200,Basic,15-04-2025,29-04-2025,Churned,0
29201,Basic,17-11-2025,01-12-2025,Trial,0
29202,Basic,03-01-2024,17-01-2024,Trial,0
29203,Basic,29-10-2024,12-11-2024,Trial,0
29204,Basic,15-08-2025,29-08-2025,Churned,0
29205,Basic,12-01-2025,26-01-2025,Trial,0
29206,Basic,21-08-2025,04-09-2025,Trial,0
29207,Basic,07-04-2024,21-04-2024,Trial,0
29208,Basic,24-02-2024,09-03-2024,Churned,0
29209,Basic,16-04-2025,30-04-2025,Trial,0
29210,Basic,08-05-2024,22-05-2024,Churned,0
29211,Basic,29-08-2025,12-09-2025,Churned,0
29212,Basic,20-11-2025,04-12-2025,Trial,0
29213,Basic,09-11-2025,23-11-2025,Churned,0
29214,Pro,10-07-2025,24-07-2025,Active,49
29215,Basic,08-09-2024,22-09-2024,Trial,0
29216,Basic,27-06-2024,11-07-2024,Trial,0
29217,Basic,01-06-2025,15-06-2025,Trial,0
29218,Basic,25-02-2025,11-03-2025,Trial,0
29219,Basic,21-05-2025,04-06-2025,Trial,0
29220,Basic,06-04-2024,20-04-2024,Trial,0
29221,Basic,23-07-2024,06-08-2024,Trial,0
29222,Basic,31-05-2025,14-06-2025,Trial,0
29223,Basic,18-12-2024,01-01-2025,Churned,0
29224,Basic,11-08-2025,25-08-2025,Trial,0
29225,Basic,03-02-2024,17-02-2024,Trial,0
29226,Basic,22-07-2025,05-08-2025,Trial,0
29227,Basic,19-05-2025,02-06-2025,Trial,0
29228,Basic,13-01-2025,27-01-2025,Churned,0
29229,Basic,01-05-2024,15-05-2024,Trial,0
29230,Basic,21-08-2024,04-09-2024,Trial,0
29231,Basic,31-05-2024,14-06-2024,Trial,0
29232,Basic,05-06-2025,19-06-2025,Trial,0
29233,Basic,18-10-2024,01-11-2024,Trial,0
29234,Basic,17-06-2025,01-07-2025,Trial,0
29235,Basic,30-10-2025,13-11-2025,Trial,0
29236,Basic,16-01-2025,30-01-2025,Churned,0
29237,Basic,05-02-2025,19-02-2025,Trial,0
29238,Basic,24-05-2025,07-06-2025,Churned,0
29239,Basic,28-06-2025,12-07-2025,Trial,0
29240,Basic,19-04-2024,03-05-2024,Trial,0
29241,Basic,23-01-2025,06-02-2025,Trial,0
29242,Basic,18-08-2025,01-09-2025,Trial,0
29243,Basic,24-03-2024,07-04-2024,Trial,0
29244,Basic,22-10-2025,05-11-2025,Trial,0
29245,Basic,06-05-2024,20-05-2024,Trial,0
29246,Enterprise,01-04-2024,15-04-2024,Active,199
29247,Basic,14-04-2024,28-04-2024,Trial,0
29248,Basic,01-11-2024,15-11-2024,Trial,0
29249,Basic,27-07-2025,10-08-2025,Trial,0
29250,Basic,31-08-2024,14-09-2024,Trial,0
29251,Basic,28-09-2024,12-10-2024,Trial,0
29252,Pro,21-08-2025,04-09-2025,Active,49
29253,Basic,30-11-2024,14-12-2024,Trial,0
29254,Basic,10-09-2024,24-09-2024,Trial,0
29255,Basic,17-10-2025,31-10-2025,Churned,0
29256,Basic,08-06-2024,22-06-2024,Churned,0
29257,Basic,02-11-2025,16-11-2025,Trial,0
29258,Basic,31-03-2024,14-04-2024,Trial,0
29259,Basic,18-11-2025,02-12-2025,Trial,0
29260,Basic,17-01-2025,31-01-2025,Trial,0
29261,Basic,02-03-2024,16-03-2024,Churned,0
29262,Basic,04-09-2025,18-09-2025,Trial,0
29263,Basic,19-01-2024,02-02-2024,Trial,0
29264,Basic,23-01-2024,06-02-2024,Trial,0
29265,Basic,12-05-2024,26-05-2024,Trial,0
29266,Basic,28-02-2024,13-03-2024,Trial,0
29267,Basic,14-05-2025,28-05-2025,Trial,0
29268,Basic,28-04-2025,12-05-2025,Trial,0
29269,Basic,06-05-2024,20-05-2024,Trial,0
29270,Basic,06-05-2025,20-05-2025,Trial,0
29271,Basic,13-12-2024,27-12-2024,Trial,0
29272,Basic,13-03-2025,27-03-2025,Churned,0
29273,Basic,23-09-2025,07-10-2025,Trial,0
29274,Basic,22-11-2025,06-12-2025,Trial,0
29275,Basic,16-06-2024,30-06-2024,Trial,0
29276,Basic,16-06-2024,30-06-2024,Churned,0
29277,Basic,17-07-2024,31-07-2024,Trial,0
29278,Basic,17-01-2024,31-01-2024,Churned,0
29279,Basic,08-04-2024,22-04-2024,Trial,0
29280,Basic,09-12-2024,23-12-2024,Trial,0
29281,Basic,31-01-2025,14-02-2025,Trial,0
29282,Basic,27-11-2025,11-12-2025,Trial,0
29283,Basic,25-10-2025,08-11-2025,Trial,0
29284,Basic,18-01-2025,01-02-2025,Churned,0
29285,Basic,08-05-2024,22-05-2024,Trial,0
29286,Basic,20-10-2025,03-11-2025,Trial,0
29287,Basic,02-12-2024,16-12-2024,Trial,0
29288,Basic,17-09-2025,01-10-2025,Trial,0
